Date,Name,Year,Letterboxd URI,Rating,Rewatch,Review,Tags,Watched Date
2020-11-04,Insomnia,2002,https://boxd.it/1rtMpn,4,,"I think if Pacino had faced away from the window, he might've found it a bit easier to sleep. Food for thought...",plex,2020-11-03
2020-11-06,Pan's Labyrinth,2006,https://boxd.it/1rEBZr,3.5,,"Not as much fantastly as I was expecting/hoping for, but still a great film!

I'm sure there was some kind of underlying socio-political commentary as well; I'll let you know once I work out what it was.",dvd,2020-11-05
2020-11-07,Twelve Monkeys,1995,https://boxd.it/1rJDu1,3.5,,"An incredibly frustrating, <i>stressful </i>film to watch, I won't lie.",plex,2020-11-06
2020-11-08,The Greatest Showman,2017,https://boxd.it/1rPk8x,3.5,,"<b>PT: </b>I want you to run this show now.

<b>Phillip: </b>Wow, thank you PT! 

<b>PT:</b> But it's staying a 50-50 split.

<b>Phillip:</b> Oh, okay. 

<b>PT: </b>And you'll be doing 100% of the work.

<b>Phillip:</b> Oh.

<b>PT:</b> While I watch my daughters do ballet (one of them is the tree).

<b>Phillip:</b> 😶",plex,2020-11-07
2020-11-14,The Hunt,2012,https://boxd.it/1spFvf,5,,"I don't know <i>where</i> to start with this. Beautiful, hopeless, harrowing, unrelenting.",prime,2020-11-13
2020-11-16,Looper,2012,https://boxd.it/1sEagj,3.5,,"Would've been cool if this film had focused more on the time travel aspect. I feel like it was just used as a plot device to tell an otherwise pretty generic ""action movie story"".

Perhaps that was the intention, though? Maybe I just need to go and rewatch <i>Predestination</i> instead.",plex,2020-11-15
2020-11-19,The Founder,2016,https://boxd.it/1sVJZ3,3,,"A filmbro movie for capitalist Dads.
Watch as they try to explain how Ray Kroc was ""just doing good business"".",prime,2020-11-18
2020-11-20,Possessor,2020,https://boxd.it/1t0YPH,3,,"I wanted to like it.






I really did.",plex,2020-11-19
2020-11-23,Arrival,2016,https://boxd.it/1tjcXh,5,Yes,"This is my fourth watch, I think. And it's still abso-bloody-lutely incredible.

One of my favourite films of all time, no doubt.",plex,2020-11-22
2020-11-26,The Meyerowitz Stories (New and Selected),2017,https://boxd.it/1tF9RT,4.5,,"Oddly charming. Very much enjoyed watching this with my dad.

And what the fuck, Adam Sandler, maybe try starring in some more good films? You're a good actor!",plex,2020-11-25
2020-11-27,X-Men: Days of Future Past,2014,https://boxd.it/1tLxA5,4,Yes,This is a <i>good </i>X-Men film.,plex,2020-11-26
2020-12-04,Ocean's Eleven,2001,https://boxd.it/1uyzMZ,3.5,,heist :),plex,2020-12-03
2020-12-13,Nimic,2019,https://boxd.it/1vyPGH,3.5,,Very on-brand for Yorgos (<i>yes</i> we're on a first name basis).,plex,2020-12-12
2020-12-21,Another Round,2020,https://boxd.it/1wv27h,4.5,,It's very liberating to watch a film that wants nothing other than to tell a (really good) story.,plex,2020-12-20
2020-12-23,50/50,2011,https://boxd.it/1wJYkh,3.5,,"I wasn't too engaged with it near the start but I warmed to this film more and more as it went on.

The story was down-to-earth, the characters were realistic, and it just hit all the right spots to even get a bit emotional at times.

Really recommend giving this a watch.",netflix,2020-12-22
2020-12-24,A Charlie Brown Christmas,1965,https://boxd.it/1wRctL,2,,Holy <i>shit </i>why are all the kids such arseholes towards Charlie Brown?,,2020-12-23
2020-12-25,FX's A Christmas Carol,2019,https://boxd.it/1x0BWL,4,,"I watched this as a three-episode supercut, and I still firmly believe this is one of the best adaptations of <i>A Christmas Carol </i>out there (although my only other reference point is the Jim Carrey version, so maybe worth taking my opinion with a grain of salt?)

Guy Pierce does an incredible job as Ebenezer Scrooge and I just love everything about this, <i>especially</i> the set design and soundtrack.",plex,2020-12-24
2020-12-27,Jumanji,1995,https://boxd.it/1xjMmd,3.5,,Unpopular opinion: <i>Jumanji</i> is a Christmas movie.,tv,2020-12-26
2020-12-27,Soul,2020,https://boxd.it/1xlCkP,4.5,,"Absolutely <i>spectacular. </i>I could tell I was going to love this from the very start, and it was a joy to watch right through to the end.

Pixar really knocked it of the park this time; I think it's very quickly become one of my all-time favourites.",plex,2020-12-26
2020-12-28,The Thing,2011,https://boxd.it/1xy2vX,3,,"I would've given it a five simply because, despite being a ""prequel"" to the original 1982's <i>The Thing, </i>there are way too many similarities to it in the storyline for it to make sense to me. 

<i>However</i>, I still enjoyed it (the CGI really wasn't as bad as people say), so let's bump it up to a 6 instead.",plex,2020-12-27
2020-12-29,The Midnight Sky,2020,https://boxd.it/1xK5Rr,2.5,,<i>Eh.</i>,netflix,2020-12-28
2020-12-31,Good Time,2017,https://boxd.it/1y3uMz,4,,"Holy fucking shit I <i>loved </i>this!
Absolute chaos from start to finish. 
Very reminiscent of Uncut Gems in the way it flowed.",plex,2020-12-30
2021-01-01,Prospect,2018,https://boxd.it/1yeMCT,4,,"There's something exhilarating about clunky, lo-fi science fiction. The technologies used are so close to current day counterparts that their weaknesses and limitations are still heavily apparent. In these movies the stakes are higher, the losses greater, and every tiny achievement - be it simply landing your drop pod, or retrieving a single rare gem - seems massive in comparison to the dangers you have to place yourself in just to survive. 

<b><i>Prospect</i> captures all of this and maybe more.</b>

I love science fiction, and I haven't been this engaged and interested in a film of this genre since <i>Ad Astra </i>which, looking back at, I would say contains a lot of similarities. 
Pedro Pascal is, unsurprisingly, very good in this, and I hope we get to see Sophie Thatcher in a lot more stuff to come!

If I <i>had</i> to gripe about something, I would probably touch on the ""indie-ness"" of it a bit; the locations sometimes feel a bit <i>too</i> Earth-like (which is understandably tricky and probably unavoidable when working with a low budget), and it occasionally drew me out of the immersion and made me a bit too aware that I was watching some actors wander around in a Washington State rainforest.

<i><b>But</b></i>, I don't like that I've written almost as many words on my negative thoughts as my positive, because that <i>definitely</i> isn't representative. <i>Prospect</i> is a very good movie and really recommend you watch it.",plex,2020-12-31
2021-01-03,X-Men: Apocalypse,2016,https://boxd.it/1yEgbX,2,,"Very sad about this, because Apocalypse is a <i>Cool Character</i>, but this is a <i>Bad Movie.</i>

It felt just very flat all the way through, with no actual emotion or reason for me to care about any of the story or characters. Frankly, I was more interested in rooting for Oscar Isaac to take over Earth instead of the X-Men stopping him, which says a lot, I think.

Glad I watched it, but only because I'm trying to watch all the X-Men films, and this was the second to last one standing in my way. 

Also, it's <b>two and a half hours</b> long. 😠",plex,2021-01-02
2021-01-04,Serenity,2005,https://boxd.it/1yT88L,4,,"I really liked this! Haven't seen any Firefly, so I'll be watching that next and will perhaps then revisit and see what my thoughts are again.

It basically ticks all the boxes for what I enjoy in sci-fi, so that's a huge win.",plex,2021-01-03
2021-01-05,Logan Lucky,2017,https://boxd.it/1z44X3,2.5,,"I don't understand. It was so <i>dull.</i>
I feel like it had everything a fun, exciting heist movie should have, and yet it was just <i>not that.</i>",prime,2021-01-04
2021-01-09,Greed,2019,https://boxd.it/1zCDpN,3,,"Tricky one, this...

I don't know whether I should be concerned by how well Coogan played the role of a mega-rich, super exploiting billionaire to be honest 😅

I definitely enjoyed this film; it was a fast-paced, punchy take on the modern day fast fashion industry shown through the actions of one selfish, hungry businessman. It's not hard to believe people like this exist in the real world. In fact, I'm pretty sure it's ""based around"" one Philip Green - give him a quick search!

However, Greed does fail to hit its mark a lot of the time. I think it would be a lot weaker without Coogan in the lead role, and I also feel some of the ""social issues"" brought up in the movie came across a bit last minute and tacked on (see: the docudrama-style end credits wall of text).",dvd,2021-01-08
2021-01-12,Taxi,1998,https://boxd.it/1A6JJ5,3,,"A fun action comedy! Pretty light on the story but overall a good time and worth a watch.

Bonus points for being in French, too.",prime,2021-01-11
2021-01-13,Headhunters,2011,https://boxd.it/1Agm9N,3.5,,I do love me a good Scandinavian film,plex,2021-01-12
2021-01-15,John Wick: Chapter 3 – Parabellum,2019,https://boxd.it/1AAolL,3,,"Definitely the weakest of the trilogy, I think.
After a while all the gunfights and action sequences just begin to feel a but flat, <i>despite</i> the fact they're still some of the best in any movie I've seen.

Too much of a good thing, perhaps?",netflix,2021-01-14
2021-01-19,Sputnik,2020,https://boxd.it/1BgfAL,3.5,,"If you gave this to Hollywood, I honestly think they'd ruin it.

9/10 for most of it: the set design, the cinematography, the soundtrack, the acting. Really loved it!

I think it was just slightly let down by the story, as its pretty much a rehash of the ""parasitic host takes over a person's body"" trope.

Still very much worth a watch, though. Maybe you'll rate it higher!",netflix,2021-01-18
2021-01-20,Redline,2009,https://boxd.it/1BoSdH,4,,Basically Speed Racer but even better!,,2021-01-19
2021-01-22,Locke,2013,https://boxd.it/1BEzQH,3.5,,"Honestly, fuck Chicago.",prime,2021-01-21
2021-01-24,Limitless,2011,https://boxd.it/1BXbw7,3,,"This is such a filmbro movie.

And I hate to admit that I enjoyed it.",netflix,2021-01-23
2021-01-25,Dredd,2012,https://boxd.it/1C8ux1,3,Yes,"Felt a lot slower and less intense than the first time I watched it, but perhaps that's just because I knew what to expect going into it.

This movie is disappointingly Generic Action Movie in my opinion, especially because I really like the concept behind Dredd and wish it would expand a bit more into Mega City One, instead of trapping us inside a big tower block and rehashing The Raid (2011).

Holding out for a sequel...maybe...not.",netflix,2021-01-24
2021-01-26,Hellboy,2004,https://boxd.it/1Chsxr,2.5,,"I feel like I should've enjoyed this more than I did.

Helloby is a really likeable character, but there was just no reason for me to feel invested in anything that happened!
I think the villains could've be improved a lot, as a clockwork Nazi that spins its swords around lots just doesn't really cut it (choosing to ignore Rasputin and his 101 Hellhounds because they really are just inconsequential to the entire storyline).",plex,2021-01-25
2021-01-27,The Other Guys,2010,https://boxd.it/1Co07f,2.5,,Not really my kind of thing but I can see why people would enjoy it,,2021-01-26
2021-01-29,Hellboy II: The Golden Army,2008,https://boxd.it/1CEjzJ,4,,"Miles, MILES, better than the first one! Very del Toro, very engaging, and very good!",netflix,2021-01-28
2021-01-30,The Dig,2021,https://boxd.it/1CKIcR,3.5,,Carey Mulligan please may I marry you?,netflix,2021-01-29
2021-01-31,Sorry to Bother You,2018,https://boxd.it/1CU7ZR,4,,"One of the weirdest movies I've ever seen, and unlike anything I've watched before. And somehow, it still manages to be good!
Big supporter of the horseplay in this one 😊",netflix,2021-01-30
2021-02-05,Darkman,1990,https://boxd.it/1DEdeT,2,,Mmmm no. No thank you.,netflix,2021-02-04
2021-02-06,Hope Gap,2019,https://boxd.it/1DLJpN,2,,"It's a risky move making one of your main characters so manipulative, provocative, toxic and unlikeable in every way.

I'm this movie's case, it didn't pay off. I fucking <i>hate</i> Bening's character with every fibre of my being and I'm annoyed I had to watch 1h40m of her on-screen. Bill Nighy was clever to get away when he could, and Josh O'Connor should've stayed in London.

This was such a <i>non</i>-movie.",netflix,2021-02-05
2021-02-07,Greenland,2020,https://boxd.it/1DVMsF,3,,<b>POV: </b>You are Gerard Butler and you singlehandedly decimate an entire United States Air Force base's evacuation plans by going back for your son's insulin.,prime,2021-02-06
2021-02-08,Arlington Road,1999,https://boxd.it/1E6FGd,4,,"Very much enjoying reading all the 1-star Amazon reviews complaining about it not having a classic ""good guy beats bad guy"" Hollywood ending.

My expectations were successfully subverted. Really enjoyed this movie.",prime,2021-02-07
2021-02-12,X-Men: First Class,2011,https://boxd.it/1ECtMd,3.5,Yes,"Gee, I <i><b>wonder</b> </i>what made me want to watch this movie again.
I think I had a <b><i>vision</i></b> that some of the characters in it were going to become important again in the near future?

---
Pretty good X-Men film overall, I'd say. Definitely one of my favourites. McAvoy and Fassbender as Xavier and Magneto are really, really good in my opinion, and a damn sight better than those old codgers that were cast in the first movie (I jest 😉)",plex,2021-02-11
